condition_name,condition_type,seed,steps,n_agents,n_arms,threshold,halt_duration,halted_reward,transparent,total_reward,avg_global_reward,reward_volatility,total_collisions,avg_collisions_per_step,total_halted_choices,total_triggers,gini_total_rewards,agent_0_reward,agent_0_name,agent_1_reward,agent_1_name,agent_2_reward,agent_2_name,agent_3_reward,agent_3_name,agent_4_reward,agent_4_name
cb_opaque_threshold4_halt3,circuit_breaker,14,10000,5,5,4,3,0.0,False,64917.45173771403,6.4917451737714025,2.682050033727794,8946,0.8946,16,8,0.1312615960551169,8843.277194288243,RandomAgent,16692.99593747921,EpsilonGreedyAgent,16121.35714144602,UCB_BaselineAgent,12741.947653980988,RiskAverseEpsilonGreedyAgent,10517.873810519568,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,15,10000,5,5,4,3,0.0,False,64337.52828673798,6.433752828673798,2.702437011259648,8881,0.8881,15,8,0.13354905091420521,8670.271266518064,RandomAgent,16825.82702772102,EpsilonGreedyAgent,15577.035065504395,UCB_BaselineAgent,12856.787941233419,RiskAverseEpsilonGreedyAgent,10407.60698576108,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,16,10000,5,5,4,3,0.0,False,64538.5188736679,6.45385188736679,2.632879711649228,9008,0.9008,10,7,0.13826141759484356,8695.956216836566,RandomAgent,15115.817539372263,EpsilonGreedyAgent,17468.537719723725,UCB_BaselineAgent,12905.194624950997,RiskAverseEpsilonGreedyAgent,10353.012772784343,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,17,10000,5,5,4,3,0.0,False,64016.40559732177,6.401640559732177,2.578072739537423,8941,0.8941,10,4,0.1322146535856652,8857.614380696148,RandomAgent,14326.887168659367,EpsilonGreedyAgent,17500.75219849781,UCB_BaselineAgent,12877.756269829108,RiskAverseEpsilonGreedyAgent,10453.39557963934,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,18,10000,5,5,4,3,0.0,False,64658.75567865401,6.4658755678654005,2.6322558230771844,8847,0.8847,9,4,0.14036529467340397,8614.204971313737,RandomAgent,15364.554942020013,EpsilonGreedyAgent,17464.775512296535,UCB_BaselineAgent,12839.137464162855,RiskAverseEpsilonGreedyAgent,10376.082788860871,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,19,10000,5,5,4,3,0.0,False,63668.45028893179,6.366845028893179,2.6311114663076696,8852,0.8852,8,5,0.1342941049624875,8737.806004376638,RandomAgent,14636.738448084849,EpsilonGreedyAgent,17322.454716961656,UCB_BaselineAgent,10430.292008503076,RiskAverseEpsilonGreedyAgent,12541.159111005569,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,20,10000,5,5,4,3,0.0,False,64918.625051737676,6.491862505173768,2.693782964050219,8840,0.884,26,10,0.13260811209755485,8654.897189831518,RandomAgent,16714.317057638378,EpsilonGreedyAgent,15870.308303731894,UCB_BaselineAgent,10467.307269145727,RiskAverseEpsilonGreedyAgent,13211.79523139016,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,21,10000,5,5,4,3,0.0,False,64362.332330184116,6.436233233018411,2.685501136150618,8776,0.8776,19,9,0.13068697198633616,8725.700165864218,RandomAgent,16692.986512019757,EpsilonGreedyAgent,15591.022673679541,UCB_BaselineAgent,12855.323418155032,RiskAverseEpsilonGreedyAgent,10497.29956046557,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,22,10000,5,5,4,3,0.0,False,64964.39720610132,6.496439720610132,2.6206618117112934,8879,0.8879,18,10,0.13359088600849378,8755.603740129018,RandomAgent,10417.856785629143,EpsilonGreedyAgent,15938.364665527772,UCB_BaselineAgent,16843.664027393203,RiskAverseEpsilonGreedyAgent,13008.907987422182,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,23,10000,5,5,4,3,0.0,False,64711.58755050267,6.471158755050267,2.6916631016864487,9056,0.9056,10,3,0.12560031797994942,8815.569754477603,RandomAgent,16263.767646279422,EpsilonGreedyAgent,16096.58845910518,UCB_BaselineAgent,12862.167381257823,RiskAverseEpsilonGreedyAgent,10673.494309382644,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,24,10000,5,5,4,3,0.0,False,64568.27534436481,6.456827534436481,2.6684971692270874,8870,0.887,26,7,0.1347901797293689,8650.861690722622,RandomAgent,12959.167492168846,EpsilonGreedyAgent,15582.669053462514,UCB_BaselineAgent,16950.851677399773,RiskAverseEpsilonGreedyAgent,10424.725430611054,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,25,10000,5,5,4,3,0.0,False,65007.78682165509,6.500778682165509,2.653479820643528,8819,0.8819,13,4,0.13818947066405785,8763.126076290633,RandomAgent,15528.459849282426,EpsilonGreedyAgent,17473.77288955364,UCB_BaselineAgent,12751.15365553605,RiskAverseEpsilonGreedyAgent,10491.274350992346,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,26,10000,5,5,4,3,0.0,False,64818.72556716885,6.481872556716885,2.6712120141201567,8951,0.8951,16,7,0.13606816726572202,8712.177482499501,RandomAgent,12770.884959433388,EpsilonGreedyAgent,15924.584539331574,UCB_BaselineAgent,16986.753997544314,RiskAverseEpsilonGreedyAgent,10424.324588360072,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,27,10000,5,5,4,3,0.0,False,64525.59403332804,6.4525594033328035,2.674439304425192,8923,0.8923,13,9,0.13399478661926145,8685.417339639065,RandomAgent,12884.111652543286,EpsilonGreedyAgent,15721.247168124979,UCB_BaselineAgent,16833.21279803869,RiskAverseEpsilonGreedyAgent,10401.605074982017,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,28,10000,5,5,4,3,0.0,False,64918.46865291552,6.491846865291552,2.644201930588264,8882,0.8882,21,9,0.13389333446580243,8748.449750837739,RandomAgent,12924.860920071811,EpsilonGreedyAgent,15917.059267209557,UCB_BaselineAgent,16879.438180047888,RiskAverseEpsilonGreedyAgent,10448.66053474853,RiskAverseUCBAgent
cb_opaque_threshold4_halt3,circuit_breaker,29,10000,5,5,4,3,0.0,False,64368.08475819377,6.436808475819377,2.662905031805726,8871,0.8871,14,7,0.13283877523222776,8612.036160298596,RandomAgent,16597.874122966467,EpsilonGreedyAgent,15785.034591119005,UCB_BaselineAgent,12992.873225661666,RiskAverseEpsilonGreedyAgent,10380.26665814804,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,0,10000,5,5,4,3,0.0,True,64896.703858369845,6.489670385836985,2.635470276542292,8815,0.8815,0,9,0.13769611555096728,8722.258057813753,RandomAgent,15564.95657955396,EpsilonGreedyAgent,17339.879828920155,UCB_BaselineAgent,12809.469353712708,RiskAverseEpsilonGreedyAgent,10460.140038369267,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,1,10000,5,5,4,3,0.0,True,64597.09481721969,6.459709481721969,2.663534066435722,8821,0.8821,0,5,0.13374224443155636,8712.240595928004,RandomAgent,16918.666406142383,EpsilonGreedyAgent,15654.14651486526,UCB_BaselineAgent,10468.597023761475,RiskAverseEpsilonGreedyAgent,12843.444276522563,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,2,10000,5,5,4,3,0.0,True,64947.887723169,6.4947887723169,2.602427497575775,8880,0.888,0,10,0.14208481147451835,8538.68385350975,RandomAgent,15204.802109466451,EpsilonGreedyAgent,17699.87075765447,UCB_BaselineAgent,10456.90496071928,RiskAverseEpsilonGreedyAgent,13047.62604181905,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,3,10000,5,5,4,3,0.0,True,65319.84444800853,6.5319844448008535,2.6120282952918483,8822,0.8822,0,7,0.14295201650964784,8597.198594412446,RandomAgent,15404.493453223045,EpsilonGreedyAgent,17815.409152092074,UCB_BaselineAgent,10496.90586373397,RiskAverseEpsilonGreedyAgent,13005.837384546992,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,4,10000,5,5,4,3,0.0,True,64899.26894976047,6.489926894976048,2.6821649590812084,8847,0.8847,0,5,0.1324935022836169,8713.442488815603,RandomAgent,16713.83587327118,EpsilonGreedyAgent,16005.924766835915,UCB_BaselineAgent,10509.882938746674,RiskAverseEpsilonGreedyAgent,12956.182882091105,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,5,10000,5,5,4,3,0.0,True,61369.436016034895,6.136943601603489,2.4450773043382807,9105,0.9105,0,12,0.12272353185055218,9138.733159517578,RandomAgent,16843.70707250988,EpsilonGreedyAgent,13952.213996920618,UCB_BaselineAgent,10533.476983994535,RiskAverseEpsilonGreedyAgent,10901.304803092284,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,6,10000,5,5,4,3,0.0,True,64772.057146340834,6.477205714634083,2.6543939438950117,8881,0.8881,0,13,0.13756020564836935,8717.892645041267,RandomAgent,15400.55548864422,EpsilonGreedyAgent,17382.235221353887,UCB_BaselineAgent,12817.276903328453,RiskAverseEpsilonGreedyAgent,10454.096887973006,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,7,10000,5,5,4,3,0.0,True,64761.7699724543,6.47617699724543,2.6587956478127217,8842,0.8842,0,7,0.13359861821316943,8712.956313116336,RandomAgent,16762.645456318074,EpsilonGreedyAgent,15973.764287103388,UCB_BaselineAgent,12869.468795807206,RiskAverseEpsilonGreedyAgent,10442.935120109292,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,8,10000,5,5,4,3,0.0,True,64222.255745279996,6.4222255745279995,2.7264919439997155,9038,0.9038,0,12,0.13158547292692346,8687.834335769156,RandomAgent,16608.28716003024,EpsilonGreedyAgent,15706.369937905563,UCB_BaselineAgent,12799.278461838538,RiskAverseEpsilonGreedyAgent,10420.485849736504,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,9,10000,5,5,4,3,0.0,True,64940.071347352874,6.494007134735288,2.6560438692101624,8800,0.88,0,7,0.14037356159034742,8638.872455367968,RandomAgent,15276.313113787006,EpsilonGreedyAgent,17600.005517543395,UCB_BaselineAgent,10408.906475739897,RiskAverseEpsilonGreedyAgent,13015.97378491461,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,10,10000,5,5,4,3,0.0,True,65309.40442610328,6.530940442610328,2.6132299942918995,8805,0.8805,0,5,0.1394742771432902,8631.25814117335,RandomAgent,15422.099958655414,EpsilonGreedyAgent,17589.107518147666,UCB_BaselineAgent,10565.343780130157,RiskAverseEpsilonGreedyAgent,13101.5950279967,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,11,10000,5,5,4,3,0.0,True,64785.368792177826,6.478536879217782,2.6726550713642254,8803,0.8803,0,6,0.13278976712273893,8687.172960629816,RandomAgent,16896.30572588012,EpsilonGreedyAgent,15584.743003828973,UCB_BaselineAgent,10495.923447144412,RiskAverseEpsilonGreedyAgent,13121.223654694502,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,12,10000,5,5,4,3,0.0,True,65343.45344850988,6.534345344850988,2.633595537528053,8767,0.8767,0,10,0.1349470806649391,8741.040718080478,RandomAgent,17004.870568288286,EpsilonGreedyAgent,16023.578391450304,UCB_BaselineAgent,10506.467383261543,RiskAverseEpsilonGreedyAgent,13067.496387429268,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,13,10000,5,5,4,3,0.0,True,64955.12543719169,6.495512543719169,2.6245369547252984,8877,0.8877,0,10,0.1380901994403776,8620.819511438494,RandomAgent,15333.855310311073,EpsilonGreedyAgent,17465.528550107043,UCB_BaselineAgent,10599.107821906828,RiskAverseEpsilonGreedyAgent,12935.814243428249,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,14,10000,5,5,4,3,0.0,True,65062.02045204517,6.5062020452045175,2.6534056592768462,8852,0.8852,0,3,0.1357294139848204,8760.45901477749,RandomAgent,16960.74939600584,EpsilonGreedyAgent,16115.856260200513,UCB_BaselineAgent,12785.593529965337,RiskAverseEpsilonGreedyAgent,10439.362251095994,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,15,10000,5,5,4,3,0.0,True,64282.82417476257,6.428282417476257,2.7002848732925377,8935,0.8935,0,10,0.13142919481096094,8711.85295232685,RandomAgent,16674.471436636908,EpsilonGreedyAgent,15604.478483211677,UCB_BaselineAgent,12883.905404414401,RiskAverseEpsilonGreedyAgent,10408.115898172739,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,16,10000,5,5,4,3,0.0,True,64560.499564109734,6.456049956410974,2.645199408756348,8970,0.897,0,8,0.1362410187896803,8664.665254738766,RandomAgent,12754.473563679056,EpsilonGreedyAgent,16071.360385001475,UCB_BaselineAgent,16772.480356876335,RiskAverseEpsilonGreedyAgent,10297.520003814107,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,17,10000,5,5,4,3,0.0,True,64843.57727494577,6.484357727494577,2.657896673117114,8944,0.8944,0,7,0.13434720162676173,8746.744887939074,RandomAgent,12867.337480261118,EpsilonGreedyAgent,15716.199599985077,UCB_BaselineAgent,17023.156119515905,RiskAverseEpsilonGreedyAgent,10490.139187244595,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,18,10000,5,5,4,3,0.0,True,64820.27826600649,6.482027826600649,2.644667297100991,8859,0.8859,0,6,0.13632903548932918,8686.655408554188,RandomAgent,12883.90960019367,EpsilonGreedyAgent,15573.845969647595,UCB_BaselineAgent,10486.684895791615,RiskAverseEpsilonGreedyAgent,17189.182391819424,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,19,10000,5,5,4,3,0.0,True,64736.285963816415,6.473628596381642,2.7104228767367102,8843,0.8843,0,10,0.13352299702995074,8690.932497405336,RandomAgent,16841.20918634105,EpsilonGreedyAgent,15757.228085531735,UCB_BaselineAgent,10448.324167211427,RiskAverseEpsilonGreedyAgent,12998.592027326866,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,20,10000,5,5,4,3,0.0,True,64138.408306112266,6.4138408306112265,2.609637593028966,8806,0.8806,0,8,0.1360530242347655,8773.976595191785,RandomAgent,14624.444904443842,EpsilonGreedyAgent,17454.203630506356,UCB_BaselineAgent,10169.337925946043,RiskAverseEpsilonGreedyAgent,13116.44525002424,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,21,10000,5,5,4,3,0.0,True,64438.08218422864,6.4438082184228636,2.6723713038731622,8873,0.8873,0,15,0.13325556260917404,8704.270389221545,RandomAgent,16907.46069796601,EpsilonGreedyAgent,15531.62700308161,UCB_BaselineAgent,12823.548710677876,RiskAverseEpsilonGreedyAgent,10471.175383281594,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,22,10000,5,5,4,3,0.0,True,64629.4553386324,6.462945533863239,2.667257122752081,8990,0.899,0,10,0.13267761076878037,8807.495272302325,RandomAgent,12823.615184895998,EpsilonGreedyAgent,15657.417653021048,UCB_BaselineAgent,16911.901473013328,RiskAverseEpsilonGreedyAgent,10429.0257553997,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,23,10000,5,5,4,3,0.0,True,64476.60629023318,6.447660629023319,2.681953760418929,9043,0.9043,0,6,0.12382817640794141,8871.310203067333,RandomAgent,16250.899911838293,EpsilonGreedyAgent,15860.209090645649,UCB_BaselineAgent,12834.850021225271,RiskAverseEpsilonGreedyAgent,10659.337063456636,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,24,10000,5,5,4,3,0.0,True,64811.38765238751,6.481138765238751,2.670849221717535,8842,0.8842,0,10,0.13515677429316453,8739.72185852744,RandomAgent,12890.641879604605,EpsilonGreedyAgent,15757.095332745997,UCB_BaselineAgent,17015.17406573988,RiskAverseEpsilonGreedyAgent,10408.75451576958,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,25,10000,5,5,4,3,0.0,True,65094.66342777907,6.509466342777907,2.7002817705131106,8831,0.8831,0,8,0.1354882319615085,8821.229101649467,RandomAgent,17163.625026452883,EpsilonGreedyAgent,15811.757281308594,UCB_BaselineAgent,12850.405032350889,RiskAverseEpsilonGreedyAgent,10447.646986017236,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,26,10000,5,5,4,3,0.0,True,64886.37748802705,6.488637748802705,2.6386980838754326,8757,0.8757,0,7,0.13714208245886939,8576.330641424733,RandomAgent,17030.60956434263,EpsilonGreedyAgent,15792.296593356254,UCB_BaselineAgent,10454.222109391218,RiskAverseEpsilonGreedyAgent,13032.918579512218,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,27,10000,5,5,4,3,0.0,True,64719.12000907036,6.471912000907036,2.672226774904449,8913,0.8913,0,19,0.1319343775539168,8767.396699900855,RandomAgent,16715.676259046766,EpsilonGreedyAgent,15872.694405585284,UCB_BaselineAgent,12940.79115624515,RiskAverseEpsilonGreedyAgent,10422.5614882923,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,28,10000,5,5,4,3,0.0,True,64134.00508611615,6.413400508611615,2.654675131668866,8859,0.8859,0,8,0.13092099711156813,8692.893287876243,RandomAgent,15077.022313270616,EpsilonGreedyAgent,12981.296111692001,UCB_BaselineAgent,16894.25912411364,RiskAverseEpsilonGreedyAgent,10488.534249163653,RiskAverseUCBAgent
cb_transparent_threshold4_halt3,circuit_breaker,29,10000,5,5,4,3,0.0,True,64579.18577607914,6.457918577607914,2.610762897359793,8935,0.8935,0,9,0.13893566495885312,8636.026516013217,RandomAgent,15271.917347275596,EpsilonGreedyAgent,17397.119701989137,UCB_BaselineAgent,12910.898787325954,RiskAverseEpsilonGreedyAgent,10363.223423475238,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,0,10000,5,5,4,5,0.0,False,64937.46993754446,6.4937469937544465,2.6546950202717516,8740,0.874,30,6,0.13243712733964474,8704.884832001431,RandomAgent,16820.918799184896,EpsilonGreedyAgent,15802.025925875227,UCB_BaselineAgent,10533.763922159873,RiskAverseEpsilonGreedyAgent,13075.876458323037,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,1,10000,5,5,4,5,0.0,False,64569.09453000482,6.456909453000482,2.6062800679789007,8929,0.8929,9,3,0.13876708355900735,8673.779674302237,RandomAgent,15319.781617696613,EpsilonGreedyAgent,17385.36060160664,UCB_BaselineAgent,12847.391504030462,RiskAverseEpsilonGreedyAgent,10342.781132368862,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,2,10000,5,5,4,5,0.0,False,62060.93937099761,6.2060939370997605,2.466982364165568,8861,0.8861,28,7,0.13337786632491944,9030.547649443875,RandomAgent,13954.641252670917,EpsilonGreedyAgent,17363.62159461163,UCB_BaselineAgent,9926.899954446806,RiskAverseEpsilonGreedyAgent,11785.228919824374,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,3,10000,5,5,4,5,0.0,False,64604.30750326035,6.460430750326035,2.671679383463806,8808,0.8808,22,5,0.13467724230016898,8657.050563163955,RandomAgent,16988.321370470403,EpsilonGreedyAgent,15559.543194743072,UCB_BaselineAgent,10470.259871227956,RiskAverseEpsilonGreedyAgent,12929.132503654964,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,4,10000,5,5,4,5,0.0,False,63928.33560054589,6.392833560054589,2.6368323740348765,9017,0.9017,42,8,0.1272272334854192,8794.41320369247,RandomAgent,15034.257675689112,EpsilonGreedyAgent,13018.513427831203,UCB_BaselineAgent,16656.427741497046,RiskAverseEpsilonGreedyAgent,10424.723551836061,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,5,10000,5,5,4,5,0.0,False,64829.259014396965,6.482925901439696,2.662327286047844,8923,0.8923,30,7,0.137735101373889,8660.165297698233,RandomAgent,17151.623179300506,EpsilonGreedyAgent,15761.441298367043,UCB_BaselineAgent,12834.833583314776,RiskAverseEpsilonGreedyAgent,10421.195655716407,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,6,10000,5,5,4,5,0.0,False,64493.398107440094,6.44933981074401,2.663092134497118,8855,0.8855,34,9,0.13171825887097754,8692.758373295175,RandomAgent,16718.764150627772,EpsilonGreedyAgent,15689.80347466948,UCB_BaselineAgent,12887.652347975032,RiskAverseEpsilonGreedyAgent,10504.419760872634,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,7,10000,5,5,4,5,0.0,False,64732.83786634404,6.473283786634404,2.6457478818698146,8924,0.8924,29,7,0.1385110112719219,8679.124738517352,RandomAgent,15253.608221320588,EpsilonGreedyAgent,17473.57488991352,UCB_BaselineAgent,12899.54858090132,RiskAverseEpsilonGreedyAgent,10426.981435691256,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,8,10000,5,5,4,5,0.0,False,65157.16629701007,6.515716629701007,2.631035455291643,8783,0.8783,7,3,0.14135934352919288,8683.272435138208,RandomAgent,15653.40776738812,EpsilonGreedyAgent,17578.509600465793,UCB_BaselineAgent,10417.446463123832,RiskAverseEpsilonGreedyAgent,12824.53003089412,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,9,10000,5,5,4,5,0.0,False,64772.38396586075,6.477238396586075,2.663154806337296,8814,0.8814,45,11,0.13874208275509758,8547.158987705821,RandomAgent,10518.908820219614,EpsilonGreedyAgent,15588.391744408766,UCB_BaselineAgent,12872.187567369774,RiskAverseEpsilonGreedyAgent,17245.736846156768,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,10,10000,5,5,4,5,0.0,False,65081.58428056534,6.508158428056534,2.6126683425621806,8762,0.8762,34,9,0.13900389994940565,8606.33077844878,RandomAgent,15286.113155160232,EpsilonGreedyAgent,17552.786663906823,UCB_BaselineAgent,10562.539851365036,RiskAverseEpsilonGreedyAgent,13073.813831684467,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,11,10000,5,5,4,5,0.0,False,64928.05771500279,6.492805771500279,2.653895785973136,8770,0.877,24,6,0.138932977828105,8576.035098159256,RandomAgent,15333.433931510986,EpsilonGreedyAgent,17428.76837422663,UCB_BaselineAgent,10487.27947629473,RiskAverseEpsilonGreedyAgent,13102.540834811183,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,12,10000,5,5,4,5,0.0,False,64509.071836519215,6.450907183651921,2.6580103675558875,8856,0.8856,25,7,0.13267568289418885,8631.171615907631,RandomAgent,10457.235320938616,EpsilonGreedyAgent,15628.805207675008,UCB_BaselineAgent,16743.86812101502,RiskAverseEpsilonGreedyAgent,13047.991570982935,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,13,10000,5,5,4,5,0.0,False,64193.04644849467,6.4193046448494675,2.6304212113919325,8914,0.8914,29,7,0.13053883505072528,8703.668472691661,RandomAgent,16831.578669618968,EpsilonGreedyAgent,15309.17768956929,UCB_BaselineAgent,10615.784329064953,RiskAverseEpsilonGreedyAgent,12732.837287549803,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,14,10000,5,5,4,5,0.0,False,64251.40645672853,6.425140645672853,2.639688104450539,9071,0.9071,39,10,0.12899135514434512,8813.46844313647,RandomAgent,15048.21995123365,EpsilonGreedyAgent,13005.385621456433,UCB_BaselineAgent,16894.246449300026,RiskAverseEpsilonGreedyAgent,10490.085991601954,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,15,10000,5,5,4,5,0.0,False,64565.11196383807,6.456511196383807,2.66649538720825,8931,0.8931,15,4,0.13297832197728598,8791.010058054577,RandomAgent,12798.330374207766,EpsilonGreedyAgent,15763.749241283202,UCB_BaselineAgent,16831.564594395135,RiskAverseEpsilonGreedyAgent,10380.457695897392,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,16,10000,5,5,4,5,0.0,False,63766.222721685706,6.376622272168571,2.6375252740482855,9022,0.9022,17,5,0.13023444758864722,8673.511013606974,RandomAgent,14762.081852773239,EpsilonGreedyAgent,13084.706004547108,UCB_BaselineAgent,16864.087000877516,RiskAverseEpsilonGreedyAgent,10381.836849880867,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,17,10000,5,5,4,5,0.0,False,65032.4306424519,6.50324306424519,2.656556460240598,8865,0.8865,29,6,0.13663494469789783,8795.66340088984,RandomAgent,15473.740591058031,EpsilonGreedyAgent,17430.552405455568,UCB_BaselineAgent,12803.212055862194,RiskAverseEpsilonGreedyAgent,10529.26218918627,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,18,10000,5,5,4,5,0.0,False,64436.96594004636,6.443696594004636,2.646546891020378,8880,0.888,37,9,0.13250354203634784,8632.759407722528,RandomAgent,16766.68448599289,EpsilonGreedyAgent,15538.318056810875,UCB_BaselineAgent,10460.852650522489,RiskAverseEpsilonGreedyAgent,13038.351338997578,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,19,10000,5,5,4,5,0.0,False,64427.27367754117,6.442727367754117,2.6851715277571113,8914,0.8914,35,7,0.1306448121232675,8728.739666942018,RandomAgent,16691.480098124524,EpsilonGreedyAgent,15594.048666280007,UCB_BaselineAgent,10476.806865603257,RiskAverseEpsilonGreedyAgent,12936.198380591362,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,20,10000,5,5,4,5,0.0,False,64599.818160492374,6.459981816049237,2.6362193617834393,8833,0.8833,15,4,0.13153893712975306,8757.635955717937,RandomAgent,15338.455952959548,EpsilonGreedyAgent,13088.046305669488,UCB_BaselineAgent,16945.3248178793,RiskAverseEpsilonGreedyAgent,10470.355128266105,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,21,10000,5,5,4,5,0.0,False,64048.92979850757,6.404892979850757,2.650620879666586,8949,0.8949,39,10,0.12505919450994862,8874.045127118292,RandomAgent,14924.722198426514,EpsilonGreedyAgent,13053.871706768272,UCB_BaselineAgent,16681.475915522864,RiskAverseEpsilonGreedyAgent,10514.814850671626,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,22,10000,5,5,4,5,0.0,False,64505.02449372316,6.450502449372316,2.625763078204723,8883,0.8883,39,8,0.13188485845083964,8794.693090478253,RandomAgent,15573.225979457473,EpsilonGreedyAgent,12948.088145245421,UCB_BaselineAgent,16824.4225139492,RiskAverseEpsilonGreedyAgent,10364.594764592812,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,23,10000,5,5,4,5,0.0,False,64423.16540802951,6.442316540802951,2.6957739130194422,9084,0.9084,24,5,0.12366740432806789,8891.625324494522,RandomAgent,16281.672310089925,EpsilonGreedyAgent,15772.110245894213,UCB_BaselineAgent,12843.167421987784,RiskAverseEpsilonGreedyAgent,10634.590105563071,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,24,10000,5,5,4,5,0.0,False,62458.16765800778,6.245816765800778,2.5912028778676315,8907,0.8907,34,6,0.1404833785393762,8968.324529533043,RandomAgent,16948.468194938603,EpsilonGreedyAgent,15013.90688682879,UCB_BaselineAgent,9038.358192700594,RiskAverseEpsilonGreedyAgent,12489.109854006743,RiskAverseUCBAgent
